at that time,当时,dāngshí,n.,我记不清楚当时的情况了。,
我记不清楚当时的情况了。,I don't remember what happened.,当时,dāngshí,n.,at that time
knife,刀,dāo,n.,水果刀在厨房里。,
水果刀在厨房里。,The fruit knife is in the kitchen.,刀,dāo,n.,knife
tour guide,导游,dǎoyóu,n.,我的姐姐是一名导游。,
我的姐姐是一名导游。,My sister is a tour guide.,导游,dǎoyóu,n.,tour guide
fall; lie down,倒,dǎo,v.,大风把树刮倒了。,
大风把树刮倒了。,Strong winds knocked down the tree.,倒,dǎo,v.,fall; lie down
everywhere,到处,dàochù,adv.,公园里到处都是鲜花。,
公园里到处都是鲜花。,The park is full of flowers.,到处,dàochù,adv.,everywhere
on earth,到底,dàodǐ,adv.,这句话到底是什么意思？,
这句话到底是什么意思？,What exactly does this phrase mean?,到底,dàodǐ,adv.,on earth
make an apology,道歉,dàoqiàn,sv.,我已经向他道歉了。,
我已经向他道歉了。,I have apologized to him.,道歉,dàoqiàn,sv.,make an apology
be pleased with oneself; pride oneself on sth (or doing sth),得意,déyì,adj.,工作取得了成功，大家都很得意。,
工作取得了成功，大家都很得意。,Everyone is proud of the success of their work.,得意,déyì,adj.,be pleased with oneself; pride oneself on sth (or doing sth)
marker of complement,得,de,sa.,你走得太快了。,
你走得太快了。,You're moving too fast.,得,de,sa.,marker of complement
get; obtain; win; earn,得,de,v.,这次考试，我得了 100 分。,
这次考试，我得了 100 分。,"This exam, I got 100 points.",得,de,v.,get; obtain; win; earn
boarding pass,登机牌,dēngjīpái,n.,请您拿好登机牌，准备登机。,
请您拿好登机牌，准备登机。,Please get your boarding pass and get ready for boarding.,登机牌,dēngjīpái,n.,boarding pass
and so on; et cetera,等,děng,sa.,这个学期我选了很多课，有艺术、历史、经 济等。,
这个学期我选了很多课，有艺术、历史、经 济等。,"I took a lot of classes this semester, including art, history, scripture, Ji et al.",等,děng,sa.,and so on; et cetera
low; down,低,dī,adj.,这颗树比房子低。,
这颗树比房子低。,This tree is lower than the house.,低,dī,adj.,low; down
lower,低,dī,v.,你怎么了？不高兴了？为什么低着头？,
你怎么了？不高兴了？为什么低着头？,What's the matter with you? Are you upset? Why are you bowing your head?,低,dī,v.,lower
at the end of,底,dǐ,n.,年底公司会给大家发奖金。,
年底公司会给大家发奖金。,"At the end of the year, the company will pay you a bonus.",底,dǐ,n.,at the end of
place; site; spot,地点,dìdiǎn,n.,开会的地点在三楼会议室。,
开会的地点在三楼会议室。,The meeting place is in the meeting room on the third floor.,地点,dìdiǎn,n.,place; site; spot
the Earth,地球,dìqiú,n.,地球上 70%的面积是海洋。,
地球上 70%的面积是海洋。,Seventy percent of the Earth's surface is ocean.,地球,dìqiú,n.,the Earth
address,地址,dìzhǐ,n.,请把您的地址写下来。,
请把您的地址写下来。,Please write down your address.,地址,dìzhǐ,n.,address
investigate,调查,diàochá,v.,警察正在进行调查。,
警察正在进行调查。,Police are investigating.,调查,diàochá,v.,investigate
investigation; inquiry; survey,调查,diàochá,n.,我刚做了一个顾客满意度调查。,
我刚做了一个顾客满意度调查。,I just did a customer satisfaction survey.,调查,diàochá,n.,investigation; inquiry; survey
fall,掉,diào,v.,我把钥匙掉在了地上。,
我把钥匙掉在了地上。,I dropped the key on the floor.,掉,diào,v.,fall
lose,丢,diū,v.,你的书包丢了？,
你的书包丢了？,Lost your schoolbag?,丢,diū,v.,lose
movement; action; motion,动作,dòngzuò,n.,我教你跳舞吧，动作很简单。,
我教你跳舞吧，动作很简单。,"Let me teach you how to dance, it's very simple.",动作,dòngzuò,n.,movement; action; motion
traffic jam,堵车,dǔchē,v,我在路上，又堵车了。,
我在路上，又堵车了。,I'm on my way and I'm stuck in traffic again.,堵车,dǔchē,v,traffic jam
belly; abdomen; stomach,肚子,dùzi,n.,我肚子疼。,
我肚子疼。,I've got (a) bellyache.,肚子,dùzi,n.,belly; abdomen; stomach
short message,短信,duǎnxìn,n.,有事儿请给我发短信或者打电话。,
有事儿请给我发短信或者打电话。,Please text or call me if you need anything.,短信,duǎnxìn,n.,short message
dialogue,对话,duìhuà,n.,这个对话比较简单，我能听懂。,
这个对话比较简单，我能听懂。,"This conversation is relatively simple, I can understand.",对话,duìhuà,n.,dialogue
the opposite side,对面,duìmiàn,n.,我就住在学校对面。,
我就住在学校对面。,I live across the street from the school.,对面,duìmiàn,n.,the opposite side
a child,儿童,értóng,n.,身高一米二以下的孩子，可以买儿童票。,
身高一米二以下的孩子，可以买儿童票。,Children under 1 meter and 2 meters tall can buy children's tickets.,儿童,értóng,n.,a child
and; but; however,而,ér,conj.,我们都已经等了一个小时了，而他还没来。,
我们都已经等了一个小时了，而他还没来。,"We've been waiting for an hour, and he's not here yet.",而,ér,conj.,and; but; however
take place; happen,发生,fāshēng,v.,情况发生了很大的变化。,
情况发生了很大的变化。,Things have changed a lot.,发生,fāshēng,v.,take place; happen
develop; expand; go along,发展,fāzhǎn,v.,这些年经济发展很快。,
这些年经济发展很快。,The economy has grown rapidly over the years.,发展,fāzhǎn,v.,develop; expand; go along
law,法律,fǎlǜ,n.,我在大学学习法律专业。,
我在大学学习法律专业。,I studied law at university.,法律,fǎlǜ,n.,law
translate,翻译,fānyì,v.,请把这篇文章翻译成汉语。,
请把这篇文章翻译成汉语。,Please translate this article into Chinese.,翻译,fānyì,v.,translate
vexation; worry; trouble,烦恼,fánnǎo,n.,生活中总会遇到一些烦恼。,
生活中总会遇到一些烦恼。,There are always some troubles in life.,烦恼,fánnǎo,n.,vexation; worry; trouble
fret one's heart; trouble; bother about,烦恼,fánnǎo,v.,别再为这件事儿烦恼了。,
别再为这件事儿烦恼了。,Stop worrying about it.,烦恼,fánnǎo,v.,fret one's heart; trouble; bother about
be against; object to,反对,fǎnduì,v.,这个计划大家都反对。,
这个计划大家都反对。,This plan is opposed by everyone.,反对,fǎnduì,v.,be against; object to
method; way; manner; measure,方法,fāngfǎ,n.,我们一定能找到解决问题的方法。,
我们一定能找到解决问题的方法。,We'll find a way to fix it.,方法,fāngfǎ,n.,method; way; manner; measure
aspect,方面,fāngmiàn,n.,爸爸喜欢看历史方面的书。,
爸爸喜欢看历史方面的书。,Dad loved to read about history.,方面,fāngmiàn,n.,aspect
direction,方向,fāngxiàng,n.,是这个方向吗？我觉得我们迷路了。,
是这个方向吗？我觉得我们迷路了。,Is this the direction? I think we're lost.,方向,fāngxiàng,n.,direction
landlord,房东,fángdōng,n.,我的房东很友好，经常帮助我。,
我的房东很友好，经常帮助我。,My host is friendly and helps me a lot.,房东,fángdōng,n.,landlord
give up,放弃,fàngqì,v.,我放弃了留学的机会。,
我放弃了留学的机会。,I gave up the opportunity to study abroad.,放弃,fàngqì,v.,give up
have a summer vacation,放暑假,fàng shǔjià,v.,明天就要放暑假了。,
明天就要放暑假了。,Summer vacation is tomorrow.,放暑假,fàng shǔjià,v.,have a summer vacation
relax,放松,fàngsōng,v.,考试结束了，我们需要放松一下。,
考试结束了，我们需要放松一下。,The exam is over and we need to relax.,放松,fàngsōng,v.,relax
expense; money spent,费用,fèiyòng,n.,咱们这个月的生活费用是多少？,
咱们这个月的生活费用是多少？,What are our living expenses this month?,费用,fèiyòng,n.,expense; money spent
part; portion,份,fèn,nm.,我一个人吃了两份饭，太饿了。,
我一个人吃了两份饭，太饿了。,I ate two meals alone and was so hungry.,份,fèn,nm.,part; portion
abundant; plentiful; copious; rich; profuse,丰富,fēngfù,adj.,他是一位经验丰富的老师。,
他是一位经验丰富的老师。,He is an experienced teacher.,丰富,fēngfù,adj.,abundant; plentiful; copious; rich; profuse
enrich,丰富,fēngfù,v.,读书能丰富我们的生活。,
读书能丰富我们的生活。,Reading enriches our lives.,丰富,fēngfù,v.,enrich
otherwise,否则,fǒuzé,conj.,我们现在出发吧，否则会迟到的。,
我们现在出发吧，否则会迟到的。,Let's go now or we'll be late.,否则,fǒuzé,conj.,otherwise
correspond with; accord with; comform to,符合,fúhé,v.,这个做法不符合我们的要求。,
这个做法不符合我们的要求。,This does not meet our requirements.,符合,fúhé,v.,correspond with; accord with; comform to
father,父亲,fùqīn,n.,我父亲今年八十三岁了。,
我父亲今年八十三岁了。,My father is 83 years old this year.,父亲,fùqīn,n.,father
pay,付款,fùkuǎn,v.,购物可以在网上付款。,
购物可以在网上付款。,Shopping can be paid for online.,付款,fùkuǎn,v.,pay
be in charge of; be responsible for,负责,fùzé,v.,我们会对这件事负责。,
我们会对这件事负责。,We will take responsibility for this.,负责,fùzé,v.,be in charge of; be responsible for
responsible,负责,fùzé,adj.,小李工作非常负责。,
小李工作非常负责。,Li Xiao is very responsible.,负责,fùzé,adj.,responsible
copy; reproduce on a copying machine,复印,fùyìn,v.,这份材料，请再复印两份。,
这份材料，请再复印两份。,Please make two more copies of this material.,复印,fùyìn,v.,copy; reproduce on a copying machine
complicated; complex,复杂,fùzá,adj.,这个问题太复杂，我听不懂。,
这个问题太复杂，我听不懂。,This question is too complicated for me to understand.,复杂,fùzá,adj.,complicated; complex
rich,富,fù,adj.,人们的生活越来越富。,
人们的生活越来越富。,People's lives are getting richer.,富,fù,adj.,rich
change; vary,改变,gǎibiàn,v.,我已经改变了计划。,
我已经改变了计划。,I've changed my plans.,改变,gǎibiàn,v.,change; vary
change; variation,改变,gǎibiàn,n.,城市已经发生了很大的改变。,
城市已经发生了很大的改变。,Cities have changed a lot.,改变,gǎibiàn,n.,change; variation
cheers,干杯,gānbēi,v.,祝大家节日快乐，干杯！,
祝大家节日快乐，干杯！,Happy Holidays and cheers!,干杯,gānbēi,v.,cheers
catch; get,赶,gǎn,v.,快点儿，我们要赶不上火车了。,
快点儿，我们要赶不上火车了。,"Come on, we're going to miss the train.",赶,gǎn,v.,catch; get
dare to do,敢,gǎn,aux.,天太黑了，我不敢一个人出去。,
天太黑了，我不敢一个人出去。,"It was too dark, I didn't dare to go out alone.",敢,gǎn,aux.,dare to do
move or touch sb; feel moved; be touched,感动,gǎndòng,v.,这个电影我看了很感动。,
这个电影我看了很感动。,I was very touched when I watched this movie.,感动,gǎndòng,v.,move or touch sb; feel moved; be touched
feeling; impression; sensation,感觉,gǎnjué,n.,看了这本书，你有什么感觉？,
看了这本书，你有什么感觉？,How do you feel after reading this book?,感觉,gǎnjué,n.,feeling; impression; sensation
sense; perceive; feel; experience,感觉,gǎnjué,v.,我感觉今天有点儿冷。,
我感觉今天有点儿冷。,I feel a little cold today.,感觉,gǎnjué,v.,sense; perceive; feel; experience
feeling; emotion,感情,gǎnqíng,n.,他的表演感情非常丰富。,
他的表演感情非常丰富。,His performance was very emotional.,感情,gǎnqíng,n.,feeling; emotion
thank; be grateful; appreciate,感谢,gǎnxiè,v.,感谢您对我们的帮助。,
感谢您对我们的帮助。,Thank you for your help.,感谢,gǎnxiè,v.,thank; be grateful; appreciate
acknowledgement; appreciation,感谢,gǎnxiè,n.,请向他表示感谢。,
请向他表示感谢。,Please thank him.,感谢,gǎnxiè,n.,acknowledgement; appreciation
do; work,干,gàn,v.,暑假你想去干什么，去旅游怎么样？,
