她简单打扮了一下就出门了。,She simply dressed up and went out.,打扮,dǎban,v.,dress up; make up,tā jiǎn dān dǎ bàn le yī xià jiù chū mén le 。
bother; interrupt; intervene,打扰,dǎrǎo,v.,对不起，打扰一下，王教授在吗？,,duì bù qǐ ， dǎ rǎo yī xià ， wáng jiào shòu zài ma ？
对不起，打扰一下，王教授在吗？,"Excuse me, is Professor Wang there?",打扰,dǎrǎo,v.,bother; interrupt; intervene,duì bù qǐ ， dǎ rǎo yī xià ， wáng jiào shòu zài ma ？
print,打印,dǎyìn,v.,这些材料已经打印完了。,,zhè xiē cái liào yǐ jīng dǎ yìn wán le 。
这些材料已经打印完了。,These materials have been printed.,打印,dǎyìn,v.,print,zhè xiē cái liào yǐ jīng dǎ yìn wán le 。
greet sb by word or gesture,打招呼,dǎzhāohu,v.,他笑着和我打招呼。,,tā xiào zhe hé wǒ dǎ zhāo hū 。
他笑着和我打招呼。,He greeted me with a smile.,打招呼,dǎzhāohu,v.,greet sb by word or gesture,tā xiào zhe hé wǒ dǎ zhāo hū 。
give a discount,打折,dǎzhé,sv.,春节前，商场都在打折。,,chūn jié qián ， shāng chǎng dōu zài dǎ zhé 。
春节前，商场都在打折。,"Before the Spring Festival, shopping malls are all discounted.",打折,dǎzhé,sv.,give a discount,chūn jié qián ， shāng chǎng dōu zài dǎ zhé 。
give or have an injection,打针,dǎzhēn,sv.,儿子非常害怕打针。,,ér zi fēi cháng hài pà dǎ zhēn 。
儿子非常害怕打针。,My son is very afraid of injections.,打针,dǎzhēn,sv.,give or have an injection,ér zi fēi cháng hài pà dǎ zhēn 。
almost; probably,大概,dàgài,adv.,他大概不会来了。,,tā dà gài bú huì lái le 。
他大概不会来了。,He probably won't come.,大概,dàgài,adv.,almost; probably,tā dà gài bú huì lái le 。
embassy,大使馆,dàshǐguǎn,n.,我明天要去大使馆办签证。,,wǒ míng tiān yào qù dà shǐ guǎn bàn qiān zhèng 。
我明天要去大使馆办签证。,I have to go to the embassy tomorrow to get a visa.,大使馆,dàshǐguǎn,n.,embassy,wǒ míng tiān yào qù dà shǐ guǎn bàn qiān zhèng 。
about; approximately; more or less,大约,dàyuē,adv.,他大约有三十多岁。,,tā dà yuē yǒu sān shí duō suì 。
他大约有三十多岁。,He was in his thirties or so.,大约,dàyuē,adv.,about; approximately; more or less,tā dà yuē yǒu sān shí duō suì 。
doctor; physician; surgeon,大夫,dàifu,n.,李大夫，您明天上午在医院吗？,,lǐ dà fū ， nín míng tiān shàng wǔ zài yī yuàn ma ？
李大夫，您明天上午在医院吗？,"Doctor Li, are you in the hospital tomorrow morning?",大夫,dàifu,n.,doctor; physician; surgeon,lǐ dà fū ， nín míng tiān shàng wǔ zài yī yuàn ma ？
wear; put on,戴,dài,v.,外边风大，戴上帽子吧。,,wài biān fēng dà ， dài shàng mào zi ba 。
外边风大，戴上帽子吧。,"It's windy outside, put on your hat.",戴,dài,v.,wear; put on,wài biān fēng dà ， dài shàng mào zi ba 。
at that time,当时,dāngshí,n.,我记不清楚当时的情况了。,,wǒ jì bù qīng chǔ dāng shí de qíng kuàng le 。
我记不清楚当时的情况了。,I don't remember what happened.,当时,dāngshí,n.,at that time,wǒ jì bù qīng chǔ dāng shí de qíng kuàng le 。
knife,刀,dāo,n.,水果刀在厨房里。,,shuǐ guǒ dāo zài chú fáng lǐ 。
水果刀在厨房里。,The fruit knife is in the kitchen.,刀,dāo,n.,knife,shuǐ guǒ dāo zài chú fáng lǐ 。
tour guide,导游,dǎoyóu,n.,我的姐姐是一名导游。,,wǒ de jiě jiě shì yī míng dǎo yóu 。
我的姐姐是一名导游。,My sister is a tour guide.,导游,dǎoyóu,n.,tour guide,wǒ de jiě jiě shì yī míng dǎo yóu 。
fall; lie down,倒,dǎo,v.,大风把树刮倒了。,,dà fēng bǎ shù guā dào le 。
大风把树刮倒了。,Strong winds knocked down the tree.,倒,dǎo,v.,fall; lie down,dà fēng bǎ shù guā dào le 。
everywhere,到处,dàochù,adv.,公园里到处都是鲜花。,,gōng yuán lǐ dào chù dōu shì xiān huā 。
公园里到处都是鲜花。,The park is full of flowers.,到处,dàochù,adv.,everywhere,gōng yuán lǐ dào chù dōu shì xiān huā 。
on earth,到底,dàodǐ,adv.,这句话到底是什么意思？,,zhè jù huà dào dǐ shì shén me yì si ？
这句话到底是什么意思？,What exactly does this phrase mean?,到底,dàodǐ,adv.,on earth,zhè jù huà dào dǐ shì shén me yì si ？
make an apology,道歉,dàoqiàn,sv.,我已经向他道歉了。,,wǒ yǐ jīng xiàng tā dào qiàn le 。
我已经向他道歉了。,I have apologized to him.,道歉,dàoqiàn,sv.,make an apology,wǒ yǐ jīng xiàng tā dào qiàn le 。
be pleased with oneself; pride oneself on sth (or doing sth),得意,déyì,adj.,工作取得了成功，大家都很得意。,,gōng zuò qǔ dé le chéng gōng ， dà jiā dōu hěn dé yì 。
工作取得了成功，大家都很得意。,Everyone is proud of the success of their work.,得意,déyì,adj.,be pleased with oneself; pride oneself on sth (or doing sth),gōng zuò qǔ dé le chéng gōng ， dà jiā dōu hěn dé yì 。
marker of complement,得,de,sa.,你走得太快了。,,nǐ zǒu dé tài kuài le 。
你走得太快了。,You're moving too fast.,得,de,sa.,marker of complement,nǐ zǒu dé tài kuài le 。
get; obtain; win; earn,得,de,v.,这次考试，我得了 100 分。,,zhè cì kǎo shì ， wǒ dé le  100  fēn 。
这次考试，我得了 100 分。,"This exam, I got 100 points.",得,de,v.,get; obtain; win; earn,zhè cì kǎo shì ， wǒ dé le  100  fēn 。
boarding pass,登机牌,dēngjīpái,n.,请您拿好登机牌，准备登机。,,qǐng nín ná hǎo dēng jī pái ， zhǔn bèi dēng jī 。
请您拿好登机牌，准备登机。,Please get your boarding pass and get ready for boarding.,登机牌,dēngjīpái,n.,boarding pass,qǐng nín ná hǎo dēng jī pái ， zhǔn bèi dēng jī 。
and so on; et cetera,等,děng,sa.,这个学期我选了很多课，有艺术、历史、经 济等。,,zhè ge xué qī wǒ xuǎn le hěn duō kè ， yǒu yì shù 、 lì shǐ 、 jīng   jì děng 。
这个学期我选了很多课，有艺术、历史、经 济等。,"I took a lot of classes this semester, including art, history, scripture, Ji et al.",等,děng,sa.,and so on; et cetera,zhè ge xué qī wǒ xuǎn le hěn duō kè ， yǒu yì shù 、 lì shǐ 、 jīng   jì děng 。
low; down,低,dī,adj.,这颗树比房子低。,,zhè kē shù bǐ fáng zi dī 。
这颗树比房子低。,This tree is lower than the house.,低,dī,adj.,low; down,zhè kē shù bǐ fáng zi dī 。
lower,低,dī,v.,你怎么了？不高兴了？为什么低着头？,,nǐ zěn me le ？ bù gāo xìng le ？ wèi shén me dī zhe tóu ？
你怎么了？不高兴了？为什么低着头？,What's the matter with you? Are you upset? Why are you bowing your head?,低,dī,v.,lower,nǐ zěn me le ？ bù gāo xìng le ？ wèi shén me dī zhe tóu ？
at the end of,底,dǐ,n.,年底公司会给大家发奖金。,,nián dǐ gōng sī huì gěi dà jiā fā jiǎng jīn 。
年底公司会给大家发奖金。,"At the end of the year, the company will pay you a bonus.",底,dǐ,n.,at the end of,nián dǐ gōng sī huì gěi dà jiā fā jiǎng jīn 。
place; site; spot,地点,dìdiǎn,n.,开会的地点在三楼会议室。,,kāi huì de dì diǎn zài sān lóu huì yì shì 。
开会的地点在三楼会议室。,The meeting place is in the meeting room on the third floor.,地点,dìdiǎn,n.,place; site; spot,kāi huì de dì diǎn zài sān lóu huì yì shì 。
the Earth,地球,dìqiú,n.,地球上 70%的面积是海洋。,,dì qiú shàng  70% de miàn jī shì hǎi yáng 。
地球上 70%的面积是海洋。,Seventy percent of the Earth's surface is ocean.,地球,dìqiú,n.,the Earth,dì qiú shàng  70% de miàn jī shì hǎi yáng 。
address,地址,dìzhǐ,n.,请把您的地址写下来。,,qǐng bǎ nín de dì zhǐ xiě xià lái 。
请把您的地址写下来。,Please write down your address.,地址,dìzhǐ,n.,address,qǐng bǎ nín de dì zhǐ xiě xià lái 。
investigate,调查,diàochá,v.,警察正在进行调查。,,jǐng chá zhèng zài jìn xíng diào chá 。
警察正在进行调查。,Police are investigating.,调查,diàochá,v.,investigate,jǐng chá zhèng zài jìn xíng diào chá 。
investigation; inquiry; survey,调查,diàochá,n.,我刚做了一个顾客满意度调查。,,wǒ gāng zuò le yí gè gù kè mǎn yì dù diào chá 。
我刚做了一个顾客满意度调查。,I just did a customer satisfaction survey.,调查,diàochá,n.,investigation; inquiry; survey,wǒ gāng zuò le yí gè gù kè mǎn yì dù diào chá 。
fall,掉,diào,v.,我把钥匙掉在了地上。,,wǒ bǎ yào shi diào zài le dì shàng 。
我把钥匙掉在了地上。,I dropped the key on the floor.,掉,diào,v.,fall,wǒ bǎ yào shi diào zài le dì shàng 。
lose,丢,diū,v.,你的书包丢了？,,nǐ de shū bāo diū le ？
你的书包丢了？,Lost your schoolbag?,丢,diū,v.,lose,nǐ de shū bāo diū le ？
movement; action; motion,动作,dòngzuò,n.,我教你跳舞吧，动作很简单。,,wǒ jiào nǐ tiào wǔ ba ， dòng zuò hěn jiǎn dān 。
我教你跳舞吧，动作很简单。,"Let me teach you how to dance, it's very simple.",动作,dòngzuò,n.,movement; action; motion,wǒ jiào nǐ tiào wǔ ba ， dòng zuò hěn jiǎn dān 。
traffic jam,堵车,dǔchē,v,我在路上，又堵车了。,,wǒ zài lù shàng ， yòu dǔ chē le 。
我在路上，又堵车了。,I'm on my way and I'm stuck in traffic again.,堵车,dǔchē,v,traffic jam,wǒ zài lù shàng ， yòu dǔ chē le 。
belly; abdomen; stomach,肚子,dùzi,n.,我肚子疼。,,wǒ dǔ zi téng 。
我肚子疼。,I've got (a) bellyache.,肚子,dùzi,n.,belly; abdomen; stomach,wǒ dǔ zi téng 。
short message,短信,duǎnxìn,n.,有事儿请给我发短信或者打电话。,,yǒu shì ér qǐng gěi wǒ fā duǎn xìn huò zhě dǎ diàn huà 。
有事儿请给我发短信或者打电话。,Please text or call me if you need anything.,短信,duǎnxìn,n.,short message,yǒu shì ér qǐng gěi wǒ fā duǎn xìn huò zhě dǎ diàn huà 。
dialogue,对话,duìhuà,n.,这个对话比较简单，我能听懂。,,zhè ge duì huà bǐ jiào jiǎn dān ， wǒ néng tīng dǒng 。
这个对话比较简单，我能听懂。,"This conversation is relatively simple, I can understand.",对话,duìhuà,n.,dialogue,zhè ge duì huà bǐ jiào jiǎn dān ， wǒ néng tīng dǒng 。
the opposite side,对面,duìmiàn,n.,我就住在学校对面。,,wǒ jiù zhù zài xué xiào duì miàn 。
我就住在学校对面。,I live across the street from the school.,对面,duìmiàn,n.,the opposite side,wǒ jiù zhù zài xué xiào duì miàn 。
a child,儿童,értóng,n.,身高一米二以下的孩子，可以买儿童票。,,shēn gāo yī mǐ èr yǐ xià de hái zi ， kě yǐ mǎi ér tóng piào 。
身高一米二以下的孩子，可以买儿童票。,Children under 1 meter and 2 meters tall can buy children's tickets.,儿童,értóng,n.,a child,shēn gāo yī mǐ èr yǐ xià de hái zi ， kě yǐ mǎi ér tóng piào 。
and; but; however,而,ér,conj.,我们都已经等了一个小时了，而他还没来。,,wǒ men dōu yǐ jīng děng le yí gè xiǎo shí le ， ér tā hái méi lái 。
我们都已经等了一个小时了，而他还没来。,"We've been waiting for an hour, and he's not here yet.",而,ér,conj.,and; but; however,wǒ men dōu yǐ jīng děng le yí gè xiǎo shí le ， ér tā hái méi lái 。
take place; happen,发生,fāshēng,v.,情况发生了很大的变化。,,qíng kuàng fā shēng le hěn dà de biàn huà 。
情况发生了很大的变化。,Things have changed a lot.,发生,fāshēng,v.,take place; happen,qíng kuàng fā shēng le hěn dà de biàn huà 。
develop; expand; go along,发展,fāzhǎn,v.,这些年经济发展很快。,,zhè xiē nián jīng jì fā zhǎn hěn kuài 。
这些年经济发展很快。,The economy has grown rapidly over the years.,发展,fāzhǎn,v.,develop; expand; go along,zhè xiē nián jīng jì fā zhǎn hěn kuài 。
law,法律,fǎlǜ,n.,我在大学学习法律专业。,,wǒ zài dà xué xué xí fǎ lǜ zhuān yè 。
我在大学学习法律专业。,I studied law at university.,法律,fǎlǜ,n.,law,wǒ zài dà xué xué xí fǎ lǜ zhuān yè 。
translate,翻译,fānyì,v.,请把这篇文章翻译成汉语。,,qǐng bǎ zhè piān wén zhāng fān yì chéng hàn yǔ 。
请把这篇文章翻译成汉语。,Please translate this article into Chinese.,翻译,fānyì,v.,translate,qǐng bǎ zhè piān wén zhāng fān yì chéng hàn yǔ 。
vexation; worry; trouble,烦恼,fánnǎo,n.,生活中总会遇到一些烦恼。,,shēng huó zhōng zǒng huì yù dào yī xiē fán nǎo 。
生活中总会遇到一些烦恼。,There are always some troubles in life.,烦恼,fánnǎo,n.,vexation; worry; trouble,shēng huó zhōng zǒng huì yù dào yī xiē fán nǎo 。
fret one's heart; trouble; bother about,烦恼,fánnǎo,v.,别再为这件事儿烦恼了。,,bié zài wèi zhè jiàn shì ér fán nǎo le 。
别再为这件事儿烦恼了。,Stop worrying about it.,烦恼,fánnǎo,v.,fret one's heart; trouble; bother about,bié zài wèi zhè jiàn shì ér fán nǎo le 。
be against; object to,反对,fǎnduì,v.,这个计划大家都反对。,,zhè ge jì huà dà jiā dōu fǎn duì 。
这个计划大家都反对。,This plan is opposed by everyone.,反对,fǎnduì,v.,be against; object to,zhè ge jì huà dà jiā dōu fǎn duì 。
method; way; manner; measure,方法,fāngfǎ,n.,我们一定能找到解决问题的方法。,,wǒ men yí dìng néng zhǎo dào jiě jué wèn tí de fāng fǎ 。
我们一定能找到解决问题的方法。,We'll find a way to fix it.,方法,fāngfǎ,n.,method; way; manner; measure,wǒ men yí dìng néng zhǎo dào jiě jué wèn tí de fāng fǎ 。
aspect,方面,fāngmiàn,n.,爸爸喜欢看历史方面的书。,,bà bà xǐ huān kàn lì shǐ fāng miàn de shū 。
爸爸喜欢看历史方面的书。,Dad loved to read about history.,方面,fāngmiàn,n.,aspect,bà bà xǐ huān kàn lì shǐ fāng miàn de shū 。
direction,方向,fāngxiàng,n.,是这个方向吗？我觉得我们迷路了。,,shì zhè ge fāng xiàng ma ？ wǒ jué de wǒ men mí lù le 。
是这个方向吗？我觉得我们迷路了。,Is this the direction? I think we're lost.,方向,fāngxiàng,n.,direction,shì zhè ge fāng xiàng ma ？ wǒ jué de wǒ men mí lù le 。
landlord,房东,fángdōng,n.,我的房东很友好，经常帮助我。,,wǒ de fáng dōng hěn yǒu hǎo ， jīng cháng bāng zhù wǒ 。
我的房东很友好，经常帮助我。,My host is friendly and helps me a lot.,房东,fángdōng,n.,landlord,wǒ de fáng dōng hěn yǒu hǎo ， jīng cháng bāng zhù wǒ 。
give up,放弃,fàngqì,v.,我放弃了留学的机会。,,wǒ fàng qì le liú xué de jī huì 。
我放弃了留学的机会。,I gave up the opportunity to study abroad.,放弃,fàngqì,v.,give up,wǒ fàng qì le liú xué de jī huì 。
have a summer vacation,放暑假,fàng shǔjià,v.,明天就要放暑假了。,,míng tiān jiù yào fàng shǔ jià le 。
明天就要放暑假了。,Summer vacation is tomorrow.,放暑假,fàng shǔjià,v.,have a summer vacation,míng tiān jiù yào fàng shǔ jià le 。
